drug	disease	label
DB00741	C0024305	1
DB00741	C0011615	1
DB00741	C0004096	1
DB00741	C0009324	1
DB00741	C0036202	1
DB00741	C0038013	1
DB00749	C0030193	1
DB00749	C0029408	1
DB00749	C0003873	1
DB00755	C0023487	1
DB00774	C0020538	1
DB00774	C0013604	1
DB00784	C0030193	1
DB00788	C0003873	1
DB00788	C0149931	1
DB00788	C0029408	1
DB00788	C0015967	1
DB00788	C0030193	1
DB00788	C0018099	1
DB00788	C0038013	1
DB00795	C0003873	1
DB00795	C0009324	1
DB00814	C0003873	1
DB00814	C0029408	1
DB00843	C0002395	1
DB00846	C0011615	1
DB00851	C0019829	1
DB00852	C0035455	1
DB00860	C0011615	1
DB00860	C0009324	1
DB00860	C0026769	1
DB00860	C0038325	1
DB00860	C0024301	1
DB00860	C0021390	1
DB00860	C0022568	1
DB00860	C0038013	1
DB00860	C0010346	1
DB00860	C0002875	1
DB00860	C0033860	1
DB00860	C0024305	1
DB00860	C0024141	1
DB00860	C1260899	1
DB00860	C0036202	1
DB00860	C0004096	1
DB00860	C0003873	1
DB00860	C0019829	1
DB00860	C0034069	1
DB00861	C0029408	1
DB00861	C0003873	1
DB00861	C0030193	1
DB00877	C0007134	1
DB00877	C0334634	1
DB00900	C0019693	1
DB00903	C0013604	1
DB00912	C0011860	1
DB00925	C0031511	1
DB00936	C0029408	1
DB00936	C0015967	1
DB00936	C0003873	1
DB00936	C0030193	1
DB00936	C0149931	1
DB00936	C0027051	1
DB00939	C0029408	1
DB00939	C0003873	1
DB00939	C0030193	1
DB00945	C0003873	1
DB00945	C0149931	1
DB00945	C0029408	1
DB00945	C0030193	1
DB00945	C0027051	1
DB00946	C0040053	1
DB00946	C0027051	1
DB00949	C0238111	1
DB00949	C0014544	1
DB00959	C0004096	1
DB00959	C0003873	1
DB00959	C0026769	1
DB00959	C0019829	1
DB00959	C0024301	1
DB00959	C0024305	1
DB00959	C0024141	1
DB00959	C0036202	1
DB00959	C1260899	1
DB00959	C0038013	1
DB00959	C0010346	1
DB00959	C0033860	1
DB00959	C0021390	1
DB00959	C0002875	1
DB00959	C0011615	1
DB00963	C0030193	1
DB00966	C0020538	1
DB00966	C0038454	1
DB00973	C0020443	1
DB00973	C0020473	1
DB00988	C0242422	1
DB00988	C0030567	1
DB00991	C0029408	1
DB00991	C0003873	1
DB00993	C0003873	1
DB00995	C0003873	1
DB00997	C0019829	1
DB00997	C0026764	1
DB00997	C0079744	1
DB00997	C0024301	1
DB00997	C0023467	1
DB00997	C0027708	1
DB00997	C0024305	1
DB00997	C0678222	1
DB00997	C0242379	1
DB00997	C0149925	1
DB00997	C0027819	1
DB00997	C1140680	1
DB01005	C0278996	1
DB01005	C0023473	1
DB01005	C1140680	1
DB01005	C0002895	1
DB01005	C0025202	1
DB01009	C0029408	1
DB01009	C0030193	1
DB01009	C0003873	1
DB01014	C0009324	1
DB01017	C0032285	1
DB01021	C0020538	1
DB01022	C0029456	1
DB01029	C0020538	1
DB01029	C0011881	1
DB01033	C0023487	1
DB01039	C0020443	1
DB01039	C0020473	1
DB01048	C0019693	1
DB01050	C0003873	1
DB01050	C0030193	1
DB01050	C0015967	1
DB01050	C0029408	1
DB01064	C0004245	1
DB01064	C0018790	1
DB01067	C0011860	1
DB01070	C0035579	1
DB01076	C0020443	1
DB01076	C0020538	1
DB01076	C0038454	1
DB01077	C0029401	1
DB01083	C0028754	1
DB01088	C2973725	1
DB01095	C0020443	1
DB01097	C0003873	1
DB01098	C0038454	1
DB01098	C0020443	1
DB01120	C0011860	1
DB01130	C0011615	1
DB01132	C0011860	1
DB01133	C0029401	1
DB01136	C0020538	1
DB01138	C0740394	1
DB01142	C0005587	1
DB01142	C0011581	1
DB01162	C0020538	1
DB01169	C0023479	1
DB01169	C0023487	1
DB01183	C0030193	1
DB01185	C0028326	1
DB01185	C0010417	1
DB01186	C0242422	1
DB01196	C0033578	1
DB01197	C0020538	1
DB01197	C0011881	1
DB01200	C0030567	1
DB01222	C0010346	1
DB01222	C0004096	1
DB01223	C0024115	1
DB01223	C0004096	1
DB01223	C0034067	1
DB01229	C1140680	1
DB01229	C0007131	1
DB01229	C0020538	1
DB01229	C0678222	1
DB01234	C0004096	1
DB01234	C0021390	1
DB01234	C0038013	1
DB01234	C0010346	1
DB01234	C0011615	1
DB01234	C0019829	1
DB01234	C0033860	1
DB01234	C0003873	1
DB01234	C0036202	1
DB01234	C0026764	1
DB01234	C0024301	1
DB01234	C0024305	1
DB01234	C0002875	1
DB01234	C0022568	1
DB01234	C0026769	1
DB01234	C0024141	1
DB01234	C1260899	1
DB01234	C0079744	1
DB01248	C0278996	1
DB01248	C0678222	1
DB01248	C0007131	1
DB01248	C0024623	1
DB01248	C0376358	1
DB01252	C0011860	1
DB01260	C0010346	1
DB01260	C0004096	1
DB01261	C0011860	1
DB01262	C0023467	1
DB01268	C0238198	1
DB01268	C0007134	1
DB01270	C0011884	1
DB01275	C0020538	1
DB01281	C0003873	1
DB01283	C0029408	1
DB01289	C0011860	1
DB01320	C0038220	1
DB01320	C0014544	1
DB01357	C0014175	1
DB01367	C0030567	1
DB01380	C0004096	1
DB01380	C1260899	1
DB01380	C0036202	1
DB01380	C0024141	1
DB01380	C0024301	1
DB01380	C0021390	1
DB01380	C0022568	1
DB01380	C0002875	1
DB01380	C0019829	1
DB01380	C0038013	1
DB01380	C0033860	1
DB01380	C0003873	1
DB01380	C0024305	1
DB01380	C0026769	1
DB01380	C0009324	1
DB01380	C0010346	1
DB01393	C0020473	1
DB01393	C0020443	1
DB01394	C0031069	1
DB01394	C0018099	1
DB01399	C0003873	1
DB01399	C0029408	1
DB01406	C0014175	1
DB01410	C0004096	1
DB01411	C0004096	1
DB01420	C0010417	1
DB01430	C0024117	1
DB01590	C0007134	1
DB01590	C0678222	1
DB01590	C0041341	1
DB01600	C0029408	1
DB01600	C0030193	1
DB01600	C0003873	1
DB01611	C0024141	1
DB01611	C0003873	1
DB04876	C0011860	1
DB05259	C0026769	1
DB05578	C0007131	1
DB05679	C0033860	1
DB06144	C0036341	1
DB06151	C0006267	1
DB06151	C0002726	1
DB06203	C0011860	1
DB06262	C0030567	1
DB06273	C0003873	1
DB06287	C0007134	1
DB06287	C0334634	1
DB06335	C0011860	1
DB06372	C2316212	1
DB06412	C0002874	1
DB06412	C1260899	1
DB06589	C0007134	1
DB06589	C1261473	1
DB06603	C0026764	1
DB06626	C0007134	1
DB06637	C0026769	1
DB06674	C0003873	1
DB06674	C0038013	1
DB06674	C0009324	1
DB06718	C0019243	1
DB06725	C0030193	1
DB06809	C0026764	1
DB08860	C0020443	1
DB08867	C0042133	1
DB08871	C0023827	1
DB08875	C0007134	1
DB08877	C0027022	1
DB08877	C0026987	1
DB08882	C0011860	1
DB08895	C0003873	1
DB08896	C0238198	1
DB08899	C0376358	1
DB08901	C0023473	1
DB08904	C0010346	1
DB08904	C0003873	1
DB08904	C0038013	1
DB08906	C0004096	1
DB08910	C0026764	1
DB08931	C2973725	1
DB09035	C0149782	1
DB09035	C0007131	1
DB09037	C0007131	1
DB09053	C0334634	1
DB09053	C0023434	1
DB09053	C0024419	1
DB09054	C0023434	1
DB09054	C0024301	1
DB09074	C1140680	1
DB09079	C0007131	1
DB09212	C0003873	1
DB09213	C0030193	1
DB09213	C0015967	1
DB09213	C0029408	1
DB09213	C0003873	1
DB09559	C0007131	1
DB11581	C0023434	1
DB11595	C0007138	1
DB01380	C0021368	1
DB00977	C0006142	1
DB00663	C0033860	1
DB00591	C0021368	1
DB00588	C0004096	1
DB05260	C0024305	1
DB00596	C0021368	1
DB01020	C1956346	1
DB01020	C0020538	1
DB01020	C0027051	1
DB08804	C0678222	1
DB08804	C0019243	1
DB00984	C0678222	1
DB00984	C0019243	1
DB00163	C0002395	1
DB00163	C0004096	1
DB00163	C0007222	1
DB00163	C0006826	1
DB00163	C0003873	1
DB00054	C0010068	1
DB00054	C0022116	1
DB00511	C0018802	1
DB01426	C0003811	1
DB00240	C0021368	1
DB00630	C0029456	1
DB00288	C0021368	1
DB00594	C0018802	1
DB00321	C0005586	1
DB00321	C0011570	1
DB00276	C0023467	1
DB01125	C0004238	1
DB01125	C0034065	1
DB01125	C0042487	1
DB00029	C0027051	1
DB00029	C0034065	1
DB01435	C0030193	1
DB01419	C0030193	1
DB01419	C0021368	1
DB01076	C0010068	1
DB01076	C0027051	1
DB00928	C3463824	1
DB00928	C0040034	1
DB00993	C0009319	1
DB00993	C0010346	1
DB00626	C0032285	1
DB00181	C0026769	1
DB00181	C0030193	1
DB00443	C0013604	1
DB00443	C0021368	1
DB00112	C0006826	1
DB01393	C0011849	1
DB01393	C0745103	1
DB01128	C0376358	1
DB00963	C0021368	1
DB01222	C0035455	1
DB00248	C0242422	1
DB00136	C0022661	1
DB00136	C0029456	1
DB00136	C0035579	1
DB01197	C0018802	1
DB01197	C0085580	1
DB01197	C0022658	1
DB01197	C0027051	1
DB00821	C0030193	1
DB01136	C0878544	1
DB01136	C0018801	1
DB01136	C0151744	1
DB00002	C1168401	1
DB00608	C0024530	1
DB00269	C0376358	1
DB00169	C0022661	1
DB00515	C0005684	1
DB00242	C0023434	1
DB00242	C0040034	1
DB01407	C0004096	1
DB01013	C0021368	1
DB00838	C0021368	1
DB00720	C0006826	1
DB00882	C0032460	1
DB00575	C0149931	1
DB00575	C0031511	1
DB01394	C0030193	1
DB00091	C0033860	1
DB06779	C0018801	1
DB06779	C0022660	1
DB06779	C0024115	1
DB06779	C0006826	1
DB06779	C0034065	1
DB01406	C0019243	1
DB01708	C0242350	1
DB01708	C0024141	1
DB01708	C0029453	1
DB01708	C0029456	1
DB01708	C0036341	1
DB01078	C0003811	1
DB01078	C0018802	1
DB01078	C0018801	1
DB01260	C0021368	1
DB00547	C0021368	1
DB01234	C0013604	1
DB01234	C0021368	1
DB00255	C0376358	1
DB00223	C0021368	1
DB00861	C0021368	1
DB06781	C0021368	1
DB06781	C0030193	1
DB01396	C0003811	1
DB01396	C0018802	1
DB01396	C0018801	1
DB00390	C0003811	1
DB00390	C0018802	1
DB00390	C0018801	1
DB01070	C0029456	1
DB00280	C0003811	1
DB00841	C0018799	1
DB00204	C0004238	1
DB00988	C0018802	1
DB00988	C0035078	1
DB00988	C0027051	1
DB00988	C0018799	1
DB01142	C0011570	1
DB06262	C0206245	1
DB06262	C0022658	1
DB01228	C0004238	1
DB00668	C0243026	1
DB00063	C0027051	1
DB00530	C0346647	1
DB01628	C0038013	1
DB01628	C0029408	1
DB01628	C0018099	1
DB01628	C0003873	1
DB00949	C0002874	1
DB01039	C0745103	1
DB00800	C0020538	1
DB01073	C0023434	1
DB01047	C0021368	1
DB00324	C0021368	1
DB00846	C0021368	1
DB00712	C0038013	1
DB00712	C0021368	1
DB00712	C0030193	1
DB01095	C0010054	1
DB01095	C0010068	1
DB01320	C0036572	1
DB01241	C0021368	1
DB01120	C0011849	1
DB01067	C0020456	1
DB00145	C0021368	1
DB00502	C1263846	1
DB01109	C0034065	1
DB01109	C0042487	1
DB08818	C0029408	1
DB01275	C0018802	1
DB01275	C0085580	1
DB01275	C0032914	1
DB00769	C0021368	1
DB00741	C0021368	1
DB00774	C0018802	1
DB00774	C0023890	1
DB01611	C0024530	1
DB01005	C0029925	1
DB01050	C0038013	1
DB01050	C0018099	1
DB01050	C0021368	1
DB00619	C3179349	1
DB00458	C1263846	1
DB00458	C0005586	1
DB00458	C0011570	1
DB00458	C0036341	1
DB00192	C0003811	1
DB04796	C0376358	1
DB04796	C0033860	1
DB01029	C0018802	1
DB01029	C0011860	1
DB01029	C0033687	1
DB01064	C0004096	1
DB01026	C0006845	1
DB01009	C0038013	1
DB00465	C0030193	1
DB00227	C0010068	1
DB00786	C0006826	1
DB01277	C1837475	1
DB00603	C0030193	1
DB00603	C0007134	1
DB00351	C0006625	1
DB00351	C0376358	1
DB00351	C0007103	1
DB01065	C0004352	1
DB01065	C0376358	1
DB01065	C0006826	1
DB01065	C0040034	1
DB01403	C0036341	1
DB06710	C0006142	1
DB00834	C0011860	1
DB00834	C0020456	1
DB00648	C0001618	1
DB00680	C0003811	1
DB00157	C0002395	1
DB00157	C0007222	1
DB00157	C0030567	1
DB00731	C0020456	1
DB06802	C0021368	1
DB06802	C0030193	1
DB04868	C0023418	1
DB04868	C0023473	1
DB04743	C0029408	1
DB00393	C0022116	1
DB06713	C0006142	1
DB00540	C0011570	1
DB01250	C0021390	1
DB01250	C0009324	1
DB01092	C0004238	1
DB01092	C0018801	1
DB00991	C0021368	1
DB01303	C0004096	1
DB01303	C0034067	1
DB01229	C0006142	1
DB01229	C0242379	1
DB04895	C0242383	1
DB01186	C0030567	1
DB00914	C0011860	1
DB00498	C0004238	1
DB00498	C0878544	1
DB00498	C0034065	1
DB00498	C0398623	1
DB00946	C0004238	1
DB00946	C0034065	1
DB00946	C0042487	1
DB00692	C0242350	1
DB00692	C0027051	1
DB00692	C0027651	1
DB00812	C0038013	1
DB00252	C0036572	1
DB00144	C0002395	1
DB00144	C0497327	1
DB00144	C0338656	1
DB00337	C0011615	1
DB06809	C0024305	1
DB00175	C0027051	1
DB00457	C0018802	1
DB00457	C0031511	1
DB01130	C0021368	1
DB00860	C0021655	1
DB00860	C0023418	1
DB00860	C0024299	1
DB00635	C0011615	1
DB00635	C0022568	1
DB00635	C0024299	1
DB00635	C0027651	1
DB00635	C0038325	1
DB00635	C0009324	1
DB00635	C0024419	1
DB04575	C0006142	1
DB04575	C0376358	1
DB00908	C0003811	1
DB00481	C0006142	1
DB00481	C0029453	1
DB01270	C0242383	1
DB00015	C0027051	1
DB00015	C0034065	1
DB00615	C0019693	1
DB00896	C0021368	1
DB00533	C0029408	1
DB00533	C0149931	1
DB00533	C0003873	1
DB00412	C0011860	1
DB01098	C0020473	1
DB00020	C0006826	1
DB00364	C0038358	1
DB00795	C0010346	1
DB01138	C0018099	1
DB00675	C0006142	1
DB00966	C0018802	1
DB00966	C0011860	1
DB00966	C0011881	1
DB06287	C0024299	1
DB06287	C0006142	1
DB06287	C0026764	1
DB06287	C0003873	1
DB00031	C0027051	1
DB00469	C0029408	1
DB00469	C0030193	1
DB00469	C0003873	1
DB00624	C0019693	1
DB00323	C0242422	1
DB00539	C0376358	1
DB00539	C0027651	1
DB00755	C0079153	1
DB00755	C0022595	1
DB00755	C0033860	1
DB01021	C0013604	1
DB01021	C0018801	1
DB08814	C0004238	1
DB08814	C0038454	1
DB08814	C0027051	1
DB08814	C0040053	1
DB00197	C0011860	1
DB00580	C0029408	1
DB04876	C0020456	1
DB00570	C0024299	1
DB00570	C0006142	1
DB00570	C0027819	1
DB00541	C0024299	1
DB00682	C0004238	1
DB00682	C0878544	1
DB00682	C0034065	1
DB06694	C0021368	1
DB00909	C0014544	1
DB00903	C0018802	1
DB00903	C0020538	1
DB00903	C0035078	1
DB00784	C0029408	1
DB00784	C0015967	1
DB00784	C0021368	1
DB00784	C0003873	1
DB00313	C0036572	1
DB00083	C0013421	1
DB03010	C0006142	1
DB03010	C0242379	1
DB03010	C1140680	1
DB03010	C0024623	1
DB01873	C0006142	1
DB01873	C0242379	1
DB01873	C0376358	1
DB00028	C0023418	1
DB00069	C0025202	1
DB00008	C0025202	1
DB00142	C0001973	1
DB00142	C0036341	1
DB00123	C0029456	1
DB00120	C0011570	1
DB00118	C0029408	1
DB00118	C0011570	1
DB00936	C0033860	1
DB00286	C0006142	1
DB00286	C0029456	1
DB00025	C0015530	1
DB00025	C0019069	1
DB01427	C0018802	1
DB00146	C0022661	1
DB00146	C0029456	1
DB03496	C0024299	1
DB03496	C0546837	1
DB03496	C0345904	1
DB03496	C0242379	1
DB00159	C0010674	1
DB00159	C0011860	1
DB00159	C0011881	1
DB00945	C0038013	1
DB00945	C0021368	1
DB00945	C0024141	1
DB00034	C0019693	1
DB00034	C0023473	1
DB00105	C0025202	1
DB01401	C0015967	1
DB01401	C0021368	1
DB01401	C0030193	1
DB00008	C0006118	1
DB00008	C2239176	1
DB00008	C0007134	1
DB00008	C0009404	1
DB00008	C0026764	1
DB00008	C0037286	1
DB00008	C0040028	1
DB00009	C0027051	1
DB00009	C0040053	1
DB00013	C0027051	1
DB00013	C0042487	1
DB00013	C0040053	1
DB00015	C0018802	1
DB00015	C0040053	1
DB00020	C1458155	1
DB00020	C0019829	1
DB00022	C0006118	1
DB00022	C2239176	1
DB00022	C0007134	1
DB00022	C0009404	1
DB00022	C0025202	1
DB00022	C0026764	1
DB00022	C0037286	1
DB00022	C0040028	1
DB00031	C0040053	1
DB00039	C0376545	1
DB00041	C0007134	1
DB00041	C0009404	1
DB00041	C0024305	1
DB00041	C0025202	1
DB00041	C0026764	1
DB00056	C0023479	1
DB00060	C0006118	1
DB00060	C2239176	1
DB00060	C0007134	1
DB00060	C0009404	1
DB00060	C0025202	1
DB00060	C0026764	1
DB00060	C0037286	1
DB00060	C0040028	1
DB00063	C0040053	1
DB00068	C0026769	1
DB00068	C0006118	1
DB00068	C2239176	1
DB00068	C0007134	1
DB00068	C0009404	1
DB00068	C0025202	1
DB00068	C0026764	1
DB00068	C0037286	1
DB00068	C0040028	1
DB00072	C1458155	1
DB00091	C0017668	1
DB00091	C0024141	1
DB00091	C0004096	1
DB00092	C0033860	1
DB00095	C0033860	1
DB00100	C0019069	1
DB00130	C0009324	1
DB00130	C0010346	1
DB00136	C0033860	1
DB00163	C0004153	1
DB00169	C0010346	1
DB00169	C0024121	1
DB00169	C0033860	1
DB00169	C0037286	1
DB00175	C0020473	1
DB00181	C0020179	1
DB00206	C0085580	1
DB00227	C0027051	1
DB00233	C0010346	1
DB00233	C0021390	1
DB00233	C0009324	1
DB00242	C0024305	1
DB00242	C0026769	1
DB00244	C0021390	1
DB00248	C0030567	1
DB00248	C0032000	1
DB00279	C0040136	1
DB00280	C0004238	1
DB00281	C0003811	1
DB00282	C0026764	1
DB00307	C0011849	1
DB00313	C0002395	1
DB00317	C0024121	1
DB00331	C0020456	1
DB00331	C0011849	1
DB00351	C0678222	1
DB00361	C1458155	1
DB00361	C0019829	1
DB00361	C0919267	1
DB00364	C0032285	1
DB00379	C0003811	1
DB00379	C0011882	1
DB00394	C0003811	1
DB00421	C0018802	1
DB00421	C0023890	1
DB00435	C0004096	1
DB00451	C0020550	1
DB00469	C0038013	1
DB00481	C0029456	1
DB00515	C0004114	1
DB00515	C0005695	1
DB00515	C1458155	1
DB00515	C0014859	1
DB00515	C0019829	1
DB00515	C0024305	1
DB00515	C0026764	1
DB00515	C0027819	1
DB00515	C0029463	1
DB00515	C0919267	1
DB00515	C0033578	1
DB00515	C0038356	1
DB00539	C1458155	1
DB00541	C0023418	1
DB00554	C0038013	1
DB00570	C1458155	1
DB00570	C0018671	1
DB00570	C0022665	1
DB00570	C0024121	1
DB00588	C0035455	1
DB00594	C0010674	1
DB00605	C0018099	1
DB00608	C0036421	1
DB00619	C0023473	1
DB00624	C1458155	1
DB00635	C0029408	1
DB00636	C0020443	1
DB00641	C0020473	1
DB00641	C0010068	1
DB00641	C0027051	1
DB00648	C0206686	1
DB00655	C1458155	1
DB00655	C0033578	1
DB00655	C0028754	1
DB00661	C0003811	1
DB00661	C0027051	1
DB00665	C0033578	1
DB00668	C0018790	1
DB00675	C1458155	1
DB00675	C0030297	1
DB00682	C0027051	1
DB00707	C0014859	1
DB00731	C0011849	1
DB00746	C0018995	1
DB00754	C0014544	1
DB00754	C0036572	1
DB00774	C0022661	1
DB00775	C0027051	1
DB00775	C0040053	1
DB00783	C1458155	1
DB00783	C0033578	1
DB00783	C0029456	1
DB00800	C0018802	1
DB00811	C0023890	1
DB00834	C0006118	1
DB00834	C0011849	1
DB00841	C0018802	1
DB00846	C0033860	1
DB00851	C0025202	1
DB00851	C0027819	1
DB00851	C0035412	1
DB00852	C0004096	1
DB00860	C0013604	1
DB00864	C0011615	1
DB00877	C0751674	1
DB00903	C0022660	1
DB00903	C0022661	1
DB00903	C0023890	1
DB00903	C0034063	1
DB00908	C0004238	1
DB00912	C0020456	1
DB00912	C0011849	1
DB00935	C0035455	1
DB00945	C0018099	1
DB00945	C0040053	1
DB00945	C0015967	1
DB00959	C0029408	1
DB00959	C0009324	1
DB00973	C0020445	1
DB00977	C1458155	1
DB00977	C0033578	1
DB00977	C0029456	1
DB00993	C0009324	1
DB00993	C0024141	1
DB00993	C0026769	1
DB00997	C0005695	1
DB00997	C1458155	1
DB00997	C0919267	1
DB01005	C1168401	1
DB01005	C0006118	1
DB01005	C0007131	1
DB01005	C0007134	1
DB01005	C0018671	1
DB01005	C0919267	1
DB01005	C0032463	1
DB01005	C0033578	1
DB01005	C0033860	1
DB01005	C0040028	1
DB01013	C0033860	1
DB01017	C0015967	1
DB01021	C0018802	1
DB01033	C0023434	1
DB01033	C0024305	1
DB01050	C0149931	1
DB01056	C0003811	1
DB01064	C0040479	1
DB01067	C0011849	1
DB01070	C0022661	1
DB01076	C0020473	1
DB01088	C0020542	1
DB01088	C0040053	1
DB01095	C0020473	1
DB01098	C0004153	1
DB01118	C0003811	1
DB01120	C0020456	1
DB01128	C0033578	1
DB01132	C0020456	1
DB01132	C0011849	1
DB01136	C0018802	1
DB01136	C0027051	1
DB01138	C0027051	1
DB01142	C0011615	1
DB01158	C0003811	1
DB01182	C0003811	1
DB01182	C0004238	1
DB01185	C1458155	1
DB01195	C0003811	1
DB01195	C0004238	1
DB01197	C0003873	1
DB01197	C0013604	1
DB01197	C0011849	1
DB01228	C0003811	1
DB01229	C1458155	1
DB01229	C0024121	1
DB01229	C0919267	1
DB01234	C1527311	1
DB01234	C0029408	1
DB01234	C0009324	1
DB01241	C0020473	1
DB01241	C0020443	1
DB01241	C0010068	1
DB01244	C0003811	1
DB01248	C1458155	1
DB01248	C0018671	1
DB01248	C0025202	1
DB01248	C0919267	1
DB01248	C0030297	1
DB01248	C0038356	1
DB01248	C1168401	1
DB01252	C0011849	1
DB01254	C0023473	1
DB01260	C0011615	1
DB01261	C0020456	1
DB01261	C0011849	1
DB01262	C0023473	1
DB01275	C0020542	1
DB01277	C0002736	1
DB01380	C0029408	1
DB01394	C0015967	1
DB01406	C0013604	1
DB01427	C0007193	1
DB01611	C0162566	1
DB02300	C0033860	1
DB02659	C0043459	1
DB02701	C0020473	1
DB03904	C0033860	1
DB04855	C0003811	1
DB04855	C0004238	1
DB04876	C0011849	1
DB04938	C0029456	1
DB05239	C0025202	1
